id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
4301,   noah, tippins,8, amagula avenue, alnwick, summer hill,6065, qld,19531001,29, 02 26309580,1450377,7
449,   lillian, reid,34, roxon place, rp 729, wyoming,2145, vic,19680311,32, 02 64262882,4258109,8
4335,   andres, hyland,9, telopea park, the tram brittas, sanctuary point,2168, qld,19980822,27, 08 97645202,4361084,3
1132,   troy, neville,402, william webb drive, vinery, embleton,4018, qld,19720626,21, 08 84595267,8662023,6
7037,   laura, green,21, cowper street, boonoo boonoo, elermore vale,2071, vic,19820904,28, 02 87805094,6998243,4
1620,   sylvia, robson,21, sherbrooke street, kippilaw, deer park,7216, qld,19800116,27, 04 94276649,6506477,6
9632,   carolina, matthews,12, burkitt street, locn 5940, cherrybrook,5113, nsw,19181129,35, 04 04704378,4642388,9
4739,   charles, white,529, cherry street, kurrajong, st albans,2165, nsw,19150707,24, 02 66744344,3008663,5
1847,   devin, kellow,19, nelumbo street, ronobri, yarraville,3053, nsw,19140528,32, 02 21886212,8378812,2
178,   richard, campbell,287, dodds place, the swamp, chain valley bay,4702, vic,19470223,30, 04 51056948,5616059,2
5320,   isaac, clarke,9, abercorn crescent, magpie downs, oak flats,4700, nsw,19560531,31, 08 10786095,5025039,6
9771,   david, hinchey,7, toolambi street, earl haven, elwood,2140, vic,19040920,34, 08 03004565,9156210,7
7975,   james, knowling,523, bourne street, goodvale, penshurst,5360, nsw,19410927,41, 02 16432878,3502112,6
1290,   stephen, nguyen,5, melba street, wealdbarns, anglesea,3500, wa,19360604,31, 07 32325123,5899005,4
5910,   frank, reid,19, maitland street, bega, launceston south,4220, nsw,19320111,27, 08 49694047,1732916,0
9648,   michelle, barton-ancliffe,57, scratchley place, tricorne (cnr scone r road, gawler east,2450, tas,19880621,29, 02 25186034,5722339,2
9006,   michael, chattin,16, officer crescent, caravn park, cromer,5074, vic,19461008,20, 04 26212015,2623050,5
4267,   abigail, winnett,104, crofts crescent, aldinga beach court, mallacoota,4701, sa,19880225,34, 03 96192163,5396273,2
332,   eunice, campbell,18, boobialla street, york house, underdale,5000, vic,19570514,37, 04 47502728,7699765,1
8027,   laverne, stoneman,295, lind close, waiweer, ormeau,2620, qld,19490317,35, 03 15974619,8054507,7
6678,   jayden, rauch,36, hart street, silvan glades, bonville,2027, qld,19151121,32, 03 59030696,4424070,2
5307,   jared, white,8, furphy place, ryanfield, roleystone,2146, wa,19231120,24, 07 38031680,9507511,0
5797,   erin, puttmer,116, waller crescent, villa 3, redbank plains,4152, nsw,19730527,28, 08 17950278,6688253,0
5319,   jimmy, paterson,8, totterdell street, somerset cottage, bald knob,6007, wa,19420710,23, 02 34924484,6172870,0
8724,   dorothy, pascoe,9, douglas close, rockview, taralga,2795, qld,19660726,35, 07 11286902,1091013,6
4136,   heather, matthews,38, jasper close, bridgefoot down, yarraville,3810, wa,19510816,21, 04 55961168,7699999,0
8327,   wesley, mckiernan,54, leane street, gulmarrad street, port augusta,3124, qld,19180424,28, 08 01139119,2675961,4
9083,   isabella, clarke,19, wellington street, rockedale shopping vlge, beaumaris,3305, wa,19450706,26, 07 46225126,3568502,2
9858,   charline, tieck,17, cockerill place, gainsbury (cnr waldegrove r road, pickering brook,6330, nsw,19350920,34, 04 78018188,1989746,6
2883,   laurie, browne,15, eppalock street, belleview, east maitland,5235, qld,19460902,22, 03 61539811,5316337,5
2151,   andrea, astley,13, playfair place, pleasant pines, lake eppalock,2617, sa,19420610,39, 02 09831754,3142530,3
690,   michael, vincent,72, babinda place, balamba, avalon beach,2219, vic,19801116,33, 03 69058203,7761112,3
4927,   walter, stolfa,40, thornhill crescent, gallway, scarborough,6168, vic,19940824,23, 04 57124678,9048106,1
6132,   terry, kubenk,40, archer street, homesite 3, orchard hills,3073, qld,19991126,22, 07 24626716,7873801,8
6460,   justin, garg,9, shepherdson place, short st (cnr first ave) & albion park r, cottage point,3030, vic,19770711,33, 03 79301433,8340615,7
8890,   william, shadbolt,7, sturdee crescent, tullatrundle, rye,2090, vic,19060718,36, 02 17835129,7305602,9
650,   vincent, white,6, macleay street, st francis village, yarraville,3200, nsw,19610510,25, 07 36087429,8426910,8
599,   charles, tziolis,16, isis close, killarney, mount colah,3451, nsw,19081027,33, 07 09581733,6832250,3
5195,   victor, dogg,6, hannaford street, lexington, oakhurst,3735, vic,19801020,34, 08 36945052,2666818,1
537,   laura, green,14, buvelot street, bagheera, cremorne,6123, qld,19430123,25, 02 04296312,1124189,9
9313,   mary, miles,5, burnie street, pine hill, st ives,2905, nsw,19220730,23, 08 40425553,4380153,0
8043,   michelle, egglestone,15, torrens street, karobean, blackbutt,2196, qld,19230607,28, 08 16316425,1323385,3
3982,   donald, neuendorf,11, wrixon street, willows trees, hay,4034, nsw,19450819,33, 03 66682510,2406534,0
2823,   ariel, markowski,44, kernot street, illoura village, potts point,3977, wa,19920628,28, 02 32751603,7217433,9
6862,   kyle, crosswell,7, dawson street, maalancamp, mount eliza,6210, qld,19470209,31, 08 84969237,5424155,5
156,   shirley, clisby,8, city walk, warrawong, jewells,6239, nsw,19390211,37, 08 63909354,2651625,7
9089,   brent, pulford,19, joyner place, camelot est, wahroonga,6069, qld,19800824,34, 03 58148203,9118051,0
9910,   celine, rollins,87, kaberry place, pineview farm, hamilton,5038, qld,19430320,21, 04 46944461,1160697,3
7849,   erik, block,124, eleanora street, brentwood vlge, mill park,3352, vic,19670615,34, 02 79415805,3705978,0
1478,   reggie, grosser,178, moorehead place, edwards chambers, corlette,4350, nsw,19730611,29, 08 99239961,5029696,9
7577,   christopher, webb,17, butterley place, earl haven, bolwarra heights,5290, wa,19220216,31, 04 72544829,2410087,9
7003,   maryjane, vincent,8, leita court, rosehill, macedon,4870, nsw,19920811,28, 04 58891941,5557125,2
6034,   marguerite, clarke,17, tauss place, kolora, craigmore,3099, vic,19440208,35, 08 79417843,5071836,6
4645,   andre, shepherd,24, stretton crescent, flt 10, sanctuary point,4562, sa,19180111,34, 02 66766509,7994063,0
6212,   charles, scerri,4, helemon street, wongamine, lennox head,6060, vic,19430711,25, 08 21464072,8456001,3
5811,   alexander, mcgregor,780, rason place, taranna house, putney,7306, vic,19980508,27, 04 63117421,4641260,1
9885,   kelsey, chandler,19, bandjalong crescent, roscrae, crafers,2340, nsw,19461211,32, 03 07692430,7591022,4
3853,   dorothea, prak,7, hutcheon place, st johns terrace, nambour,3084, nsw,19570104,32, 02 16683561,4288541,4
1256,   jean, frahn,28, dumaresq street, woodport hostel, macgregor,5012, wa,19110303,30, 02 81647827,7270594,3
5872,   mark, stephenson,31, vagabond crescent, sunny glen, mansfield,2170, tas,19100321,25, 04 68681999,4701547,4
4390,   douglas, martinson,43, crossley close, locheil, salisbury east,5640, tas,19700302,25, 07 93603111,9211879,6
4749,   kristal, white,25, conlon crescent, caringal, maida vale,6010, qld,19730117,30, 04 00253813,6262848,8
460,   deborah, vatchenko,22, murranji street, glenumbral, clayton,3163, nsw,19300217,35, 04 84854315,6404028,3
4373,   cheryl, mason,7, clift crescent, alabama, alton downs,3181, vic,19080320,32, 07 21854609,8319189,8
9810,   kenneth, green,3, ingham place, blue hills, burleigh waters,4812, qld,19121117,32, 08 92685083,7825676,3
953,   glenda, block,18, conner close, moline village, wahroonga,3053, qld,19341120,18, 08 79370872,9783769,0
960,   joyce, mccalum,59, mount vernon drive, kimberley land caravan park, cooma,2077, vic,19670319,38, 08 79991344,3392793,4
3024,   keisha, wilde,15, mortimer lewis drive, millridge, new farm,2444, tas,19670602,28, 02 13042092,5182369,0
2707,   grayson, berry,19, markham street, drury village, noble park,2220, nsw,19661209,36, 07 88619401,2261670,9
2190,   dale, lock,37, bean crescent, toowoomba, highton,2133, qld,19380428,23, 07 84643939,9646194,8
8024,   teresa, lock,6, donald place, the old house, proston,3053, nsw,19581031,26, 07 58042066,9030635,8
973,   james, wimmer,117, reddall close, cypress gardens serviced apartments, ascot vale,3278, qld,19701110,33, 08 49337802,4420747,5
5037,   sarah, blake,5, launceston street, carinyah station, cookamidgera,2290, vic,19730424,31, 04 38086944,1617153,0
2531,   john, matthews,1958, majura road, tiberoo, st kilda,2380, nsw,19990616,32, 04 13984534,9635551,4
3670,   rose, white,19, ferdinand street, conmurra, parkside,2027, nsw,19431129,37, 08 78093242,2599325,6
6471,   eric, mcclelland,10, clarke street, antanoff' south, corryong,6056, vic,19000818,32, 03 70267029,3573069,1
6086,   barbara, beattie,114, barnett close, pmb 63, oonoonba,2329, nsw,19580803,31, 03 86999988,8416730,4
7061,   anthony, galbraith,31, buckmaster crescent, villa 56, springwood,4507, nsw,19121030,27, 07 13188422,9677778,9
971,   frank, sax,21, mountain creek road, nullabean, mcdowall,2560, tas,19571024,32, 04 12114633,2346335,0
9883,   nolan, white,205, halifax close, upper gellibrand, burnett heads,2018, nsw,19290423,33, 03 42241325,6456465,8
9359,   kathleen, morrison,6, bucknel circuit, furmiston, callala bay,3215, vic,19170105,32, 07 57539890,8349115,3
5778,   lance, petito,284, prichard circuit, kilvinton village, berrima,3029, qld,19880110,26, 07 41845138,1150508,0
6831,   laura, webb,4, bluett place, range road, surfers paradise,2615, qld,19561110,35, 08 97418882,8570456,0
7585,   mildred, white,1, swanton street, wallerwaugh, dungog,2144, sa,19821102,28, 02 60020038,2236029,3
1918,   heather, sidney,333, brand street, bindaree, albany creek,2150, nsw,19860501,27, 02 47026731,8149292,2
362,   sheldon, matthews,724, lyttleton crescent, waterdale, belmont,3033, sa,19311122,25, 04 91744558,5139959,7
469,   anthony, iliffe,7, julius street, byron lodge, port lincoln,3662, nsw,19271003,27, 02 33826578,1675108,0
7402,   leslie, vorrasi,12, clutterbuck crescent, shepherds hill, south grafton,5018, vic,19551118,30, 08 29489257,7153676,6
2142,   gladys, walkley,1, bundey street, bunga, myrniong,4570, vic,19460823,33, 02 84018978,8857951,8
4974,   faith, nguyen,12, cowie place, bushland retirement village, forrestfield,2234, vic,19100816,27, 07 34380796,5808493,2
3258,   samantha, dmytriw,47, alpen street, woombye trader building, campsie,7250, vic,19440309,28, 02 51283273,7354961,2
700,   patricia, campbell,62, wootton crescent, nine pines, frankston,2066, nsw,19950910,30, 08 17828735,6392132,9
3288,   lois, van eysden,74, vansittart crescent, cherry haven, christie downs,3161, wa,19020429,36, 03 24686886,8070615,0
7879,   carter, spicer,2, bellchambers crescent, berkley lodge, woolgoolga,3355, qld,19500716,33, 07 73813733,3258947,4
9362,   thomas, eglinton,60, murdoch street, sapri, banks,4055, qld,19260525,29, 08 97596635,7234523,2
785,   linda, jessup,12, armstrong crescent, roblinvale, urangan,2164, tas,19120208,28, 02 37120580,6489867,3
4795,   lola, eglinton,10, buggy crescent, inglewood, campsie,2060, nsw,19961101,27, 04 92324077,6532420,6
1505,   paul, rawlings,334, jackie howe crescent, brownrigg, raymond terrace,4812, nsw,19161128,38, 08 47070854,6786158,5
3983,   briana, spears,99, heading place, northwest medical centre, toowoomba,2478, wa,19880414,24, 02 29722769,3643299,9
6441,   helen, hope,309, bowden crescent, scenic lodge, st huberts island,4061, wa,19180403,32, 07 18396962,2363878,5
6242,   gail, clutterbuck,10, cleland street, nimmie, yangebup,4053, qld,19581212,27, 02 58575660,1605410,6
2695,   david, excell,619, luehmann street, the rookery, charlestown,2745, qld,19550303,29, 08 80845871,2745395,5
7283,   terry, white,21, bamford street, oora park, cloverdale,4019, vic,19900716,23, 04 76547221,5575871,4
5234,   rosa, kupcs,12, launceston street, waioma, banks,3111, sa,19400420,37, 08 59773988,3101732,8
757,   john, rachwal,9, schofield place, richlands bubyn street, cronulla,3037, nsw,19260911,25, 07 76329480,3693584,7
5335,   sean, steeles,12, melba street, bowillia court, macgregor,2473, sa,19271003,30, 02 70121770,3616195,1
1228,   calvin, degoede,18, tillyard drive, alton hills, mount isa,3076, vic,19610202,30, 08 95410160,9734152,5
5951,   makayla, barol,24, vonwiller crescent, woodburn pastoral, ekibin,3781, wa,19050120,28, 08 54118274,9761250,3
2977,   simon, matthews,780, summerville crescent, yarrabundy palms, bucasia,2204, nsw,19950918,33, 02 43578509,1563222,5
6410,   alma, large,3, mclachlan crescent, rosehill, hope valley,2460, sa,19491006,37, 02 45216154,9425174,1
7662,   reuben, mccarthy,81, swinden street, greater cess vill, brunswick west,5164, vic,19341210,21, 04 49727808,2285283,8
1249,   jean, feeley,8, louisa lawson crescent, johnflynn medical centre, smithfield,2750, sa,19820127,35, 04 50190071,4496756,7
6787,   james, holgate,103, reveley crescent, mac donnells bldg (cnr grafton s street, punchbowl,2112, sa,19400602,29, 08 62097850,6192175,1
8521,   allen, clarke,66, mackellar crescent, euroka, brighton,2770, nsw,19780711,33, 04 32900582,8323902,6
5710,   brenda, mavrangelos,39, eagle circuit, st francis vlge, hazelbrook,3579, nsw,19620625,29, 03 04791684,2218469,9
328,   devin, alderson,34, woollum street, ortawenah, montmorency,3065, wa,19550618,28, 07 11858017,4257217,4
2536,   pat, stanley,1540, achernar close, stray wood, tingalpa,2023, vic,19750826,29, 02 30917450,2467777,7
8981,   john, picot,32, oliver street, ulah, rosebery,6721, nsw,19960729,37, 07 41014339,6660006,7
387,   harry, cheel,386, cumbrae place, brentwood village, upwey,2650, sa,19600923,23, 04 29690387,6383865,5
2971,   viola, hilton,246, schofield place, old woodlands, dapto,3132, nt,19891218,22, 04 74630920,1522688,0
3384,   cody, green,18, lewis luxton avenue, inveraray, toowoomba,4157, vic,19860814,35, 03 52284353,1590612,1
7395,   matthew, jolly,14, rowe place, kinjibi, maryborough,2611, vic,19250529,21, 02 63812462,1485282,8
4604,   cierra, stephenson,49, chippindall circuit, redhill, penguin,2320, nsw,19020222,33, 04 21192351,7413036,9
3787,   rosemarie, colquhoun,18, campaspe circuit, spq camp, waterloo,2161, sa,19480704,22, 04 00326183,3764755,8
3007,   sallie, papathomas,15, mcrae place, blue hills, salisbury,2031, nsw,19940713,27, 03 50072455,7097475,2
3058,   michael, shepherd,6, a'beckett street, wychwood, daylesford,2401, qld,19360306,43, 07 20066135,4678751,4
1184,   edward, crossman,77, magrath crescent, brentwood vlge, kings park,3019, tas,19101217,30, 04 94424723,7561264,4
3736,   zackery, coleman,58, shumack street, barwite, pearcedale,4127, vic,19180711,22, 08 90751979,2560520,6
674,   julia, coleman,19, quiros street, southern cross, windsor,3136, vic,19410423,32, 02 85650380,8218404,8
2295,   jenna, dinnison,60, banjine street, mayday view, new farm,7315, nsw,19541004,29, 04 65910947,3839607,6
4958,   victoria, royle,49, burdekin avenue, rosetta village, campsie,2877, nsw,19791004,25, 03 51227742,5316546,8
3558,   marsha, le leu,61, vanzetti crescent, yarramine park, georgica,3224, vic,19300921,35, 04 42824719,3784926,0
6027,   shawn, fullgrabe,35, wallis place, hidden valle, whitfield,4207, wa,19721125,32, 02 72993000,1480612,9
5855,   sharon, bishop,14, macqueen place, flower growers, canterbury,4701, wa,19350528,29, 03 92783596,5594272,3
4036,   kay, grainger,27, phillimore place, chateau royale, elsternwick,2650, vic,19550209,25, 07 63487968,1822255,5
3381,   lindsey, haupt,19, harrington circuit, grasmere park, albury,2035, nsw,19140524,38, 03 33557486,2990359,0
821,   danielle, mason,2, babinda place, birubi bch caravan park, wanniassa,2165, nsw,19090128,33, 07 85179192,7998654,7
5334,   jacob, shepherd,99, warragamba avenue, scout camp, alton downs,7320, vic,19721102,32, 02 36371041,6532370,5
1263,   lawrence, dixon,17, cracknell street, women's health cottage, mount bryan,3805, nsw,19010622,34, 07 43034019,7984299,1
2145,   michael, zatorski,3, goyder street, calanna medcl centre, yarraville,3737, tas,19721119,31, 02 24751076,1970836,9
2322,   mary, hearn,3, proctor street, glencot, moorooka,2590, qld,19151105,30, 07 18439254,6775099,5
8069,   sarah, mandry,47, mount vernon drive, bellsbrook, st kilda,4879, qld,19530413,21, 07 31190746,2201184,5
9087,   nathaniel, gowling,20, larakia street, townhouse 5, ardeer,2027, nsw,19820423,27, 03 40855514,3986824,2
509,   denise, nuttycombe,1054, brinkley circuit, wainui lodge, port macquarie,5244, wa,19231014,33, 08 27739175,7542671,1
1367,   dallas, howie,4, goldner circuit, st lawrence park, batlow,2487, nsw,19530505,30, 08 50498323,3779008,6
5806,   logan, hohn,21, churchill way, pooley bridge, tennant creek,2369, qld,19110213,29, 03 21888187,4862744,2
109,   cynthia, robson,5, casey crescent, woodport retrmnt vlge, sunshine north,3566, nsw,19181122,27, 08 13661364,6201299,5
5477,   jeffery, thiessen,208, pitcairn street, wylarah, orange,6110, vic,19350626,22, 02 41706073,7676421,7
7628,   marilyn, trivic,128, giles street, marrivale, mckail,2100, wa,19050512,29, 02 86370158,2044350,4
7476,   debbie, birdling,30, barber crescent, ardersier, avalon,2145, nsw,19971012,34, 04 75034127,1525343,0
